dept_code,name,field,nuts3,region,vac_2025,base_2025,ebe_coefficient,tourism_per_capita,gdp_per_capita,is_metro,base_2019
242,ΜΗΧΑΝΙΚΩΝ ΟΡΥΚΤΩΝ ΠΟΡΩΝ (ΧΑΝΙΑ),2ο,EL434,Chania,0.3611111111111111,9440.0,0.8,59.685,16800,False,6063.0
612,ΟΙΚΟΝΟΜΙΚΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΤΟΥΡΙΣΜΟΥ (ΧΙΟΣ),4ο,EL413,Chios,0.0,11550.0,0.8,6.237,12300,False,5925.0
1542,ΜΗΧΑΝΙΚΩΝ ΣΧΕΔΙΑΣΗΣ ΠΡΟΪΟΝΤΩΝ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ (ΚΟΖΑΝΗ),4ο,EL531,"Grevena, Kozani",0.0,9225.0,0.85,0.98,15900,False,5921.0
400,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΑΧΕΙΡΙΣΗΣ ΑΘΛΗΤΙΣΜΟΥ (ΣΠΑΡΤΗ),4ο,EL653,"Lakonia, Messinia",0.0,8940.0,0.8,13.534,14700,False,5918.0
1436,ΣΥΣΤΗΜΑΤΩΝ ΕΝΕΡΓΕΙΑΣ (ΛΑΡΙΣΑ),4ο,EL612,Larisa,0.0,8990.0,0.8,1.244,17100,False,5861.0
1518,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΤΡΙΠΟΛΗ),4ο,EL651,"Argolida, Arkadia",0.0,10075.0,0.9,10.215,19700,False,5826.0
222,ΜΗΧΑΝΙΚΩΝ ΟΙΚΟΝΟΜΙΑΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ (ΧΙΟΣ),4ο,EL413,Chios,0.0,9050.0,0.8,6.237,12300,False,5738.0
1604,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΚΑΒΑΛΑ),4ο,EL515,"Thasos, Kavala",0.24770642201834864,8300.0,0.8,21.887,15400,False,5725.0
133,ΓΑΛΛΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),1ο,EL522,Thessaloniki,0.8375,11715.0,0.8,3.616,16900,True,5580.0
1546,ΟΡΓΑΝΩΣΗΣ ΚΑΙ ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΓΡΕΒΕΝΑ),4ο,EL531,"Grevena, Kozani",0.8368794326241135,7840.0,0.8,0.98,15900,False,5534.0
310,ΓΕΩΓΡΑΦΙΑΣ (ΜΥΤΙΛΗΝΗ),4ο,EL411,"Lesvos, Limnos",0.4959349593495935,7740.0,0.8,11.093,11800,False,5450.0
1063,ΔΙΟΙΚΗΣΗΣ ΓΕΩΡΓΙΚΩΝ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΑΙ ΣΥΣΤΗΜΑΤΩΝ ΕΦΟΔΙΑΣΜΟΥ (ΘΗΒΑ),4ο,EL641,Voiotia,0.33653846153846156,9095.0,0.9,2.356,27400,False,5437.0
1514,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ ΚΑΙ ΟΡΓΑΝΙΣΜΩΝ (ΚΑΛΑΜΑΤΑ),4ο,EL653,"Lakonia, Messinia",0.0,9715.0,0.8,13.534,14700,False,5422.0
1541,ΜΗΧΑΝΙΚΩΝ ΟΡΥΚΤΩΝ ΠΟΡΩΝ (ΚΟΖΑΝΗ),2ο,EL531,"Grevena, Kozani",0.8387096774193549,9825.0,0.8,0.98,15900,False,5339.0
320,ΔΙΟΙΚΗΣΗΣ ΕΠΙΧΕΙΡΗΣΕΩΝ (ΧΙΟΣ),4ο,EL413,Chios,0.0,8630.0,0.8,6.237,12300,False,5305.0
1627,ΔΗΜΙΟΥΡΓΙΚΟΥ ΣΧΕΔΙΑΣΜΟΥ ΚΑΙ ΕΝΔΥΣΗΣ (ΚΙΛΚΙΣ),4ο,EL523,Kilkis,0.0,8650.0,0.8,1.537,13900,False,5305.0
1549,ΔΙΕΘΝΩΝ ΚΑΙ ΕΥΡΩΠΑΪΚΩΝ ΟΙΚΟΝΟΜΙΚΩΝ ΣΠΟΥΔΩΝ (ΚΟΖΑΝΗ),4ο,EL531,"Grevena, Kozani",0.46402877697841727,8400.0,0.8,0.98,15900,False,5295.0
1603,ΔΙΟΙΚΗΣΗΣ ΕΦΟΔΙΑΣΤΙΚΗΣ ΑΛΥΣΙΔΑΣ (ΚΑΤΕΡΙΝΗ),4ο,EL525,Pieria,0.0,9660.0,0.8,30.769,13100,False,5217.0
676,ΣΥΝΤΗΡΗΣΗΣ ΑΡΧΑΙΟΤΗΤΩΝ ΚΑΙ ΕΡΓΩΝ ΤΕΧΝΗΣ (ΑΙΓΑΛΕΩ),2ο,EL302,Dytikos Tomeas Athinon,0.0,10500.0,0.8,0.066,13900,True,5196.0
1664,ΜΟΥΣΙΚΗΣ ΤΕΧΝΟΛΟΓΙΑΣ ΚΑΙ ΑΚΟΥΣΤΙΚΗΣ (ΡΕΘΥΜΝΟ),4ο,EL433,Rethymni,0.2682926829268293,8400.0,0.8,73.039,15900,False,5182.0
218,ΣΤΑΤΙΣΤΙΚΗΣ ΚΑΙ ΑΝΑΛΟΓΙΣΤΙΚΩΝ-ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΩΝ ΜΑΘΗΜΑΤΙΚΩΝ (ΣΑΜΟΣ),4ο,EL412,"Ikaria, Samos",0.0,8550.0,0.8,33.288,11800,False,5148.0
1626,ΕΣΩΤΕΡΙΚΗΣ ΑΡΧΙΤΕΚΤΟΝΙΚΗΣ (ΣΕΡΡΕΣ),4ο,EL526,Serres,0.0,13545.0,0.8,2.099,12500,False,5111.0
1545,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΚΟΖΑΝΗ),4ο,EL531,"Grevena, Kozani",0.7310606060606061,7310.0,0.8,0.98,15900,False,5050.0
1244,ΛΟΓΙΣΤΙΚΗΣ ΚΑΙ ΧΡΗΜΑΤΟΟΙΚΟΝΟΜΙΚΗΣ (ΠΡΕΒΕΖΑ),4ο,EL541,"Arta, Preveza",0.6477272727272727,7890.0,0.8,12.531,12100,False,5004.0
1547,ΣΤΑΤΙΣΤΙΚΗΣ (ΓΡΕΒΕΝΑ) (Μετονομασία του Τμήματος ΣΤΑΤΙΣΤΙΚΗΣ ΚΑΙ ΑΣΦΑΛΙΣΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ),4ο,EL531,"Grevena, Kozani",0.4095940959409594,7280.0,0.8,0.98,15900,False,4846.0
1656,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ),4ο,EL432,Lasithi,0.0,8875.0,0.8,55.403,19800,False,4737.0
1607,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΚΑΒΑΛΑ),4ο,EL515,"Thasos, Kavala",0.0,9530.0,0.8,21.887,15400,False,4643.0
1544,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΚΟΖΑΝΗ),4ο,EL531,"Grevena, Kozani",0.0,8920.0,0.8,0.98,15900,False,4490.0
1064,ΠΕΡΙΦΕΡΕΙΑΚΗΣ ΚΑΙ ΟΙΚΟΝΟΜΙΚΗΣ ΑΝΑΠΤΥΞΗΣ (ΑΜΦΙΣΣΑ),4ο,EL645,Fokida,0.6666666666666666,7040.0,0.8,15.07,13400,False,4308.0
139,ΙΤΑΛΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),1ο,EL522,Thessaloniki,0.9565217391304348,12080.0,0.8,3.616,16900,True,4016.0
129,ΑΓΓΛΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),1ο,EL522,Thessaloniki,0.0,18150.0,1.0,3.616,16900,True,19312.0
231,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),2ο,EL303,Kentrikos Tomeas Athinon,0.0,20380.0,1.0,7.859,38500,True,19050.0
295,ΙΑΤΡΙΚΗΣ (ΑΘΗΝΑ),3ο,EL303,Kentrikos Tomeas Athinon,0.0,18775.0,1.2,7.859,38500,True,18724.0
127,ΑΓΓΛΙΚΗΣ ΓΛΩΣΣΑΣ ΚΑΙ ΦΙΛΟΛΟΓΙΑΣ (ΑΘΗΝΑ),1ο,EL303,Kentrikos Tomeas Athinon,0.0,17355.0,0.9,7.859,38500,True,18633.0
297,ΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),3ο,EL522,Thessaloniki,0.0,18575.0,1.2,3.616,16900,True,18585.0
299,ΙΑΤΡΙΚΗΣ (ΠΑΤΡΑ),3ο,EL632,Achaia,0.0,18445.0,1.2,3.13,15400,False,18398.0
217,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΑΘΗΝΑ),2ο,EL303,Kentrikos Tomeas Athinon,0.0,18390.0,1.2,7.859,38500,True,18314.0
301,ΙΑΤΡΙΚΗΣ (ΙΩΑΝΝΙΝΑ),3ο,EL543,Ioannina,0.0,18200.0,1.2,6.116,13000,False,18265.0
300,ΙΑΤΡΙΚΗΣ (ΛΑΡΙΣΑ),3ο,EL612,Larisa,0.0,18100.0,1.2,1.244,17100,False,18249.0
304,ΙΑΤΡΙΚΗΣ (ΗΡΑΚΛΕΙΟ),3ο,EL431,Irakleio,0.0,18050.0,1.2,47.821,15800,False,18194.0
355,ΔΙΕΘΝΩΝ ΚΑΙ ΕΥΡΩΠΑΪΚΩΝ ΣΠΟΥΔΩΝ (ΠΕΙΡΑΙΑΣ),4ο,EL307,"Peiraias, Nisoi",0.0,18990.0,1.2,3.126,22300,True,18163.0
302,ΙΑΤΡΙΚΗΣ (ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ),3ο,EL511,Evros,0.0,17975.0,1.2,4.147,13700,False,18123.0
303,ΟΔΟΝΤΙΑΤΡΙΚΗΣ (ΑΘΗΝΑ),3ο,EL303,Kentrikos Tomeas Athinon,0.0,17900.0,1.2,7.859,38500,True,18026.0
209,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),2ο,EL303,Kentrikos Tomeas Athinon,0.0,18128.0,1.2,7.859,38500,True,18014.0
117,ΝΟΜΙΚΗΣ (ΑΘΗΝΑ),1ο,EL303,Kentrikos Tomeas Athinon,0.0,17875.0,1.2,7.859,38500,True,18013.0
305,ΟΔΟΝΤΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),3ο,EL522,Thessaloniki,0.0,17995.0,1.0,3.616,16900,True,18002.0
240,ΔΙΟΙΚΗΤΙΚΗΣ ΕΠΙΣΤΗΜΗΣ ΚΑΙ ΤΕΧΝΟΛΟΓΙΑΣ (ΑΘΗΝΑ),4ο,EL303,Kentrikos Tomeas Athinon,0.0,18400.0,1.2,7.859,38500,True,17959.0
289,ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΑΘΗΝΑ),3ο,EL303,Kentrikos Tomeas Athinon,0.0,17880.0,1.2,7.859,38500,True,17848.0
119,ΝΟΜΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),1ο,EL522,Thessaloniki,0.0,17280.0,1.2,3.616,16900,True,17824.0
291,ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),3ο,EL522,Thessaloniki,0.0,17625.0,1.2,3.616,16900,True,17793.0
307,ΚΤΗΝΙΑΤΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),3ο,EL522,Thessaloniki,0.0,17657.0,1.2,3.616,16900,True,17764.0
277,ΒΙΟΛΟΓΙΑΣ (ΑΘΗΝΑ),3ο,EL303,Kentrikos Tomeas Athinon,0.0,17428.0,1.2,7.859,38500,True,17688.0
229,ΝΑΥΠΗΓΩΝ ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),2ο,EL303,Kentrikos Tomeas Athinon,0.0,17840.0,1.2,7.859,38500,True,17643.0
171,ΨΥΧΟΛΟΓΙΑΣ (ΑΘΗΝΑ) - ΕΚΠΑ,1ο,EL303,Kentrikos Tomeas Athinon,0.0,17475.0,1.0,7.859,38500,True,17608.0
179,"ΔΙΕΘΝΩΝ ΚΑΙ ΕΥΡΩΠΑΪΚΩΝ ΣΠΟΥΔΩΝ (ΑΘΗΝΑ) (Μετονομασία του Τμήματος ΔΙΕΘΝΩΝ, ΕΥΡΩΠΑΪΚΩΝ ΚΑΙ ΠΕΡΙΦΕΡΕΙΑΚΩΝ ΣΠΟΥΔΩΝ)",4ο,EL303,Kentrikos Tomeas Athinon,0.0,17040.0,1.0,7.859,38500,True,17602.0
293,ΦΑΡΜΑΚΕΥΤΙΚΗΣ (ΠΑΤΡΑ),3ο,EL632,Achaia,0.0,17620.0,1.2,3.13,15400,False,17593.0
219,ΗΛΕΚΤΡΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ ΚΑΙ ΜΗΧΑΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),2ο,EL522,Thessaloniki,0.0,17960.0,1.2,3.616,16900,True,17575.0
172,ΨΥΧΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),1ο,EL522,Thessaloniki,0.0,17150.0,1.2,3.616,16900,True,17529.0
401,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΑΘΗΝΑ),4ο,EL303,Kentrikos Tomeas Athinon,0.0,17399.0,0.8,7.859,38500,True,17501.0
235,ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΑΘΗΝΑ),2ο,EL303,Kentrikos Tomeas Athinon,0.0,17775.0,1.2,7.859,38500,True,17479.0
279,ΒΙΟΛΟΓΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),3ο,EL522,Thessaloniki,0.0,17190.0,1.2,3.616,16900,True,17446.0
308,ΚΤΗΝΙΑΤΡΙΚΗΣ (ΚΑΡΔΙΤΣΑ),3ο,EL611,"Karditsa, Trikala",0.0,17125.0,1.2,3.385,12700,False,17407.0
263,ΧΗΜΕΙΑΣ (ΑΘΗΝΑ),3ο,EL303,Kentrikos Tomeas Athinon,0.0,17275.0,1.2,7.859,38500,True,17332.0
170,ΨΥΧΟΛΟΓΙΑΣ (ΑΘΗΝΑ) - ΠΑΝΤΕΙΟ,1ο,EL303,Kentrikos Tomeas Athinon,0.0,17100.0,1.0,7.859,38500,True,17285.0
121,ΝΟΜΙΚΗΣ (ΚΟΜΟΤΗΝΗ),1ο,EL513,Rodopi,0.0,16725.0,1.2,2.051,12100,False,17225.0
281,ΒΙΟΛΟΓΙΑΣ (ΠΑΤΡΑ),3ο,EL632,Achaia,0.0,16746.0,1.0,3.13,15400,False,17174.0
211,ΜΗΧΑΝΟΛΟΓΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),2ο,EL522,Thessaloniki,0.0,17525.0,1.2,3.616,16900,True,17169.0
1251,ΨΥΧΟΛΟΓΙΑΣ (ΙΩΑΝΝΙΝΑ),1ο,EL543,Ioannina,0.0,16575.0,1.0,6.116,13000,False,17120.0
282,ΒΙΟΛΟΓΙΑΣ (ΗΡΑΚΛΕΙΟ),3ο,EL431,Irakleio,0.0,16430.0,1.0,47.821,15800,False,17105.0
403,ΕΠΙΣΤΗΜΗΣ ΦΥΣΙΚΗΣ ΑΓΩΓΗΣ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ (ΘΕΣΣΑΛΟΝΙΚΗ),4ο,EL522,Thessaloniki,0.0,17161.0,0.8,3.616,16900,True,17045.0
330,ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ (ΑΘΗΝΑ),4ο,EL303,Kentrikos Tomeas Athinon,0.0,16955.0,1.2,7.859,38500,True,17015.0
290,ΜΟΡΙΑΚΗΣ ΒΙΟΛΟΓΙΑΣ ΚΑΙ ΓΕΝΕΤΙΚΗΣ (ΑΛΕΞΑΝΔΡΟΥΠΟΛΗ),3ο,EL511,Evros,0.0,16595.0,1.2,4.147,13700,False,17009.0
294,ΕΠΙΣΤΗΜΗΣ ΔΙΑΙΤΟΛΟΓΙΑΣ ΚΑΙ ΔΙΑΤΡΟΦΗΣ (ΑΘΗΝΑ),3ο,EL303,Kentrikos Tomeas Athinon,0.0,16344.0,1.2,7.859,38500,True,16980.0
233,ΑΡΧΙΤΕΚΤΟΝΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),2ο,EL522,Thessaloniki,0.0,18135.0,1.0,3.616,16900,True,16952.0
161,ΔΙΕΘΝΩΝ ΚΑΙ ΕΥΡΩΠΑΪΚΩΝ ΣΠΟΥΔΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),4ο,EL522,Thessaloniki,0.0,19295.0,1.2,3.616,16900,True,16937.0
265,ΧΗΜΕΙΑΣ (ΘΕΣΣΑΛΟΝΙΚΗ),3ο,EL522,Thessaloniki,0.0,16590.0,0.8,3.616,16900,True,16871.0
151,ΨΥΧΟΛΟΓΙΑΣ (ΡΕΘΥΜΝΟ),1ο,EL433,Rethymni,0.0,16165.0,1.2,73.039,15900,False,16846.0
148,ΕΠΙΚΟΙΝΩΝΙΑΣ ΚΑΙ ΜΕΣΩΝ ΜΑΖΙΚΗΣ ΕΝΗΜΕΡΩΣΗΣ (ΑΘΗΝΑ),1ο,EL303,Kentrikos Tomeas Athinon,0.0,16110.0,1.0,7.859,38500,True,16845.0
213,ΜΗΧΑΝΟΛΟΓΩΝ ΚΑΙ ΑΕΡΟΝΑΥΠΗΓΩΝ ΜΗΧΑΝΙΚΩΝ - ΠΑΝ. ΠΑΤΡΩΝ (ΠΑΤΡΑ),2ο,EL632,Achaia,0.0,17130.0,1.2,3.13,15400,False,16811.0
284,ΒΙΟΧΗΜΕΙΑΣ ΚΑΙ ΒΙΟΤΕΧΝΟΛΟΓΙΑΣ (ΛΑΡΙΣΑ),3ο,EL612,Larisa,0.0,16030.0,1.2,1.244,17100,False,16697.0
338,ΠΛΗΡΟΦΟΡΙΚΗΣ (ΘΕΣΣΑΛΟΝΙΚΗ),4ο,EL522,Thessaloniki,0.0,17720.0,1.2,3.616,16900,True,16653.0
1550,ΨΥΧΟΛΟΓΙΑΣ (ΦΛΩΡΙΝΑ),1ο,EL533,Florina,0.0,15905.0,1.0,1.249,18500,False,16641.0
280,ΒΙΟΛΟΓΙΚΩΝ ΕΦΑΡΜΟΓΩΝ ΚΑΙ ΤΕΧΝΟΛΟΓΙΩΝ (ΙΩΑΝΝΙΝΑ),3ο,EL543,Ioannina,0.0,16260.0,1.2,6.116,13000,False,16620.0
267,ΧΗΜΕΙΑΣ (ΠΑΤΡΑ),3ο,EL632,Achaia,0.0,16240.0,1.2,3.13,15400,False,16616.0
325,ΒΙΟΤΕΧΝΟΛΟΓΙΑΣ (ΑΘΗΝΑ),3ο,EL303,Kentrikos Tomeas Athinon,0.0,15870.0,1.2,7.859,38500,True,16588.0
237,ΧΗΜΙΚΩΝ ΜΗΧΑΝΙΚΩΝ (ΘΕΣΣΑΛΟΝΙΚΗ),2ο,EL522,Thessaloniki,0.0,17000.0,1.2,3.616,16900,True,16474.0
1668,ΨΥΧΟΛΟΓΙΑΣ (ΔΙΔΥΜΟΤΕΙΧΟ),1ο,EL511,Evros,0.0,15450.0,1.2,4.147,13700,False,
1670,ΕΡΓΟΘΕΡΑΠΕΙΑΣ (ΚΟΜΟΤΗΝΗ),3ο,EL513,Rodopi,0.0,13132.0,0.8,2.051,12100,False,
1288,ΑΕΙΦΟΡΙΚΗΣ ΓΕΩΡΓΙΑΣ (ΑΓΡΙΝΙΟ),3ο,EL631,Aitoloakarnania,0.9906542056074766,9885.0,0.8,2.237,13500,False,
1289,ΓΕΩΠΟΝΙΑΣ (ΜΕΣΟΛΟΓΓΙ),3ο,EL631,Aitoloakarnania,0.8712121212121212,9445.0,0.8,2.237,13500,False,
1669,ΑΝΘΡΩΠΙΣΤΙΚΩΝ ΣΠΟΥΔΩΝ (ΚΟΜΟΤΗΝΗ),4ο,EL513,Rodopi,0.0,8650.0,0.8,2.051,12100,False,
